title,average_rating,language_code,num_pages,ratings_count,text_reviews_count,decade,quarter,tra_co,multivolume,len_title,polarity,subjectivity
brit think ameri think a transatlantic survival guide,3.26,eng,160,269,40,2000,1,0,0,55,0.0,0.0
what you think me is none my business,4.1,en-US,208,203,25,1980,2,0,0,43,0.0,0.0
think these things,4.36,eng,258,2509,137,1980,4,1,0,21,0.0,0.0
think like cat how raise well adjusted cat not sour puss,4.06,eng,413,543,69,2000,1,0,0,66,0.07500000000000001,0.09999999999999999
think like guy how get guy thinking like one,3.15,en-US,172,115,23,2000,2,0,0,55,0.0,0.0
how think theologically,3.67,en-US,142,235,22,2000,1,1,0,26,0.0,0.0
jojo bizarre adventure vol 6,4.36,eng,208,309,7,2000,4,0,1,33,0.4,0.6
jojo bizarre adventure vol 4,4.45,eng,208,450,8,2000,2,0,1,33,0.4,0.6
jojo bizarre adventure vol 5,4.41,eng,208,363,5,2000,3,0,1,33,0.4,0.6
jojo bizarre adventure vol 7,4.42,eng,208,339,5,2000,2,0,1,33,0.4,0.6
jojo bizarre adventure tome 4 dans salle du dragon à deux têtes,3.97,fre,180,129,3,2000,2,0,1,71,0.4,0.6
jojo bizarre adventure vol 8,4.46,eng,208,303,5,2000,3,0,1,33,0.4,0.6
jojo bizarre adventure tome 17 l amoureux terrible,4.41,fre,202,2,1,2000,2,1,1,55,-0.3,0.8
jojo bizarre adventure tome 6 jojo contre forme vie ultime,4.18,fre,198,122,2,2000,2,0,1,69,0.4,0.6
fevre dream,3.86,eng,350,127,25,1980,1,0,0,11,0.0,0.0
the hedge knight,4.14,eng,164,15977,415,2000,1,1,1,17,0.0,0.0
tuf voyaging,4.1,en-US,448,62,7,2000,4,0,0,12,0.0,0.0
jack kinrowan jack giant killer drink down moon,4.12,eng,412,3685,95,2000,3,0,0,61,-0.07777777777777779,0.6444444444444445
lies my teacher told me everything your history textbook got wrong,3.96,eng,384,402,55,1990,3,0,0,67,-0.5,0.9
lies my teacher told me christopher columbus what your history books got wrong,4.0,eng,48,227,15,2000,4,0,1,85,-0.5,0.9
c g jung hermann hesse a book two friendships,4.02,eng,142,405,21,1990,1,0,0,54,0.0,0.0
the journey east,3.7,eng,128,8071,360,2000,1,1,0,23,0.0,0.0
son witch,3.47,eng,352,52323,3023,2000,3,1,1,15,0.0,0.0
march,3.75,eng,280,49145,5344,2000,1,0,0,5,0.0,0.0
foreign correspondence a pen pal journey down under all over,3.85,eng,240,1428,204,1990,1,0,0,71,-0.14027777777777778,0.20694444444444446
jojo bizarre adventure tome dio l envahisseur,3.88,fre,186,6,0,2000,1,0,1,53,0.4,0.6
jojo bizarre adventure tome 19 la lampe magique,4.42,fre,200,3,1,2000,3,1,1,52,0.4,0.6
jojo bizarre adventure tome 14 le navire désert et le singe,4.41,fre,189,4,2,2000,1,1,1,64,0.4,0.6
jojo bizarre adventure tome 13 le maléfice dio,4.31,fre,191,4,3,2000,1,1,1,54,0.4,0.6
jojo bizarre adventure tome 5 la dernière onde,4.1,fre,208,121,3,2000,2,0,1,51,0.4,0.6
jojo bizarre adventure tome 9 ruée vers falaise mort,4.27,fre,192,91,2,2000,3,0,1,67,0.4,0.6
jojo bizarre adventure tome 18 death thirteen,4.36,fre,188,2,1,2000,2,1,1,50,0.4,0.6
jojo bizarre adventure tome 11 le guerrier qui retourne au vent,4.39,fre,185,94,1,2000,4,0,1,68,0.4,0.6
jojo bizarre adventure tome 16 l expérience du combat,4.45,fre,207,3,1,2000,2,1,1,60,0.4,0.6
jojo bizarre adventure tome 14 le revolver est plus fort que l épée,4.44,fre,202,4,2,2000,1,1,1,72,0.4,0.6
from far away vol 12,4.43,eng,208,909,15,2000,3,1,1,22,0.1,1.0
from far away vol 13,4.48,eng,208,897,17,2000,4,1,1,22,0.1,1.0
from far away vol 14,4.5,eng,208,986,37,2000,1,1,1,22,0.1,1.0
very far away anywhere else,3.91,en-US,133,1756,176,2000,4,0,0,32,0.13,1.0
vagabond volume 20,4.41,eng,224,513,12,2000,1,0,1,19,0.0,0.0
彼方から 13,4.48,jpn,178,19,0,2000,3,0,0,7,0.0,0.0
tsubasa reservoir chronicle vol 11,4.28,eng,183,2728,35,2000,4,1,1,37,0.0,0.0
tsubasa reservoir chronicle vol 3,4.28,eng,196,5616,65,2000,4,1,1,36,0.0,0.0
tsubasa reservoir chronicle vol,4.11,eng,197,38296,396,2000,2,1,1,36,0.0,0.0
tsubasa reservoir chronicle vol 10,4.29,eng,184,2765,38,2000,3,1,1,37,0.0,0.0
tsubasa reservoir chronicle vol 8,4.27,eng,194,2993,40,2000,1,1,1,36,0.0,0.0
tsubasa reservoir chronicle vol 6,4.3,eng,193,3359,48,2000,3,1,1,36,0.0,0.0
tsubasa reservoir chronicle vol 04,4.28,eng,192,4059,50,2000,1,1,1,38,0.0,0.0
tsubasa reservoir chronicle vol 09,4.28,eng,184,3052,41,2000,2,1,1,37,0.0,0.0
tsubasa reservoir chronicle vol 12,4.31,eng,184,2683,38,2000,1,1,1,37,0.0,0.0
ツバサ reservoir chronicle 4,4.28,jpn,186,6,2,2000,1,0,0,26,0.0,0.0
ツバサ reservoir chronicle 6,4.3,jpn,186,5,1,2000,2,0,0,26,0.0,0.0
ツバサ reservoir chronicle 3,4.28,jpn,190,7,1,2000,4,0,0,26,0.0,0.0
ツバサ reservoir chronicle 7,4.29,jpn,188,5,2,2000,3,0,0,26,0.0,0.0
ツバサ reservoir chronicle 8,4.27,jpn,187,4,0,2000,4,0,0,26,0.0,0.0
hikaru go vol 7 the young lions tournament,4.26,eng,205,1144,18,2000,3,1,1,49,0.1,0.4
hikaru go vol 8 the pro test preliminaries day four,4.22,eng,205,985,15,2000,4,1,1,59,0.0,0.0
hikaru go vol descent go master,4.1,eng,187,8921,207,2000,2,1,1,47,0.0,0.0
hikaru go vol 9 the pro test begins,4.27,eng,207,1012,21,2000,2,1,1,42,0.0,0.0
hikaru go vol 10 lifeline,4.28,eng,203,953,20,2000,3,1,1,32,0.0,0.0
ヒカルの碁 18 番外編,4.11,jpn,211,275,7,2000,3,1,0,12,0.0,0.0
ヒカルの碁 23 あなたに呼びかけている,4.22,jpn,198,61,5,2000,3,1,0,20,0.0,0.0
ヒカルの碁 7 若獅子戦,4.26,jpn,208,9,2,2000,2,1,0,12,0.0,0.0
ヒカルの碁 15 さよなら,4.25,jpn,211,289,8,2000,4,1,0,13,0.0,0.0
ヒカルの碁 13 プロ第一戦,4.26,jpn,195,11,2,2000,3,1,0,14,0.0,0.0
ヒカルの碁 14 sai vs toya koyo,4.23,jpn,189,331,6,2000,4,1,0,25,0.0,0.0
ヒカルの碁 16 中国棋院,4.15,jpn,191,282,7,2000,1,1,0,13,0.0,0.0
ヒカルの碁 6 院生試験,4.22,jpn,211,8,2,2000,2,1,0,12,0.0,0.0
ヒカルの碁 9 本戦開始,4.27,jpn,207,9,2,2000,4,1,0,12,0.0,0.0
ヒカルの碁 22 打倒高永夏,4.21,jpn,189,329,5,2000,2,1,0,14,0.0,0.0
ヒカルの碁 12 新初段シリーズ,4.24,jpn,189,9,2,2000,2,1,0,16,0.0,0.0
death note vol 8 target,4.26,eng,201,16983,428,2000,4,1,1,27,0.0,0.0
death note vol boredom,4.43,eng,195,174482,3010,2000,4,1,1,28,0.0,0.0
death note vol 4 love,4.39,eng,204,21653,690,2000,1,1,1,25,0.5,0.6
death note vol 5 whiteout,4.34,eng,201,19274,583,2000,2,1,1,29,0.0,0.0
death note vol 3 hard run,4.43,eng,200,22435,741,2000,1,1,1,29,-0.2916666666666667,0.5416666666666666
death note vol confluence,4.43,eng,197,25578,948,2000,4,1,1,31,0.0,0.0
death note vol 6 give take,4.39,eng,215,18291,491,2000,3,1,1,34,0.0,0.0
death note vol 7 zero,4.43,eng,211,18321,586,2000,3,1,1,25,0.0,0.0
death note vol 9 contact,4.21,eng,193,13472,363,2000,1,1,1,28,0.0,0.0
death note vol 10 deletion,4.22,eng,188,12461,325,2000,1,1,1,30,0.0,0.0
the worm ouroboros,3.71,eng,446,2956,239,2000,2,1,0,18,0.0,0.0
mistress mistresses a vision zimiamvia,3.64,eng,405,26,6,1970,4,1,1,46,0.0,0.0
the mezentian gate,3.6,eng,275,134,5,1970,2,0,0,18,0.0,0.0
the mythical man month essays software engineering,4.05,eng,322,9395,616,1990,3,0,0,54,0.0,0.0
museum terror vol tomie,4.09,eng,375,1444,83,2000,3,1,1,33,0.0,0.0
museum terror vol tomie,4.11,eng,376,911,33,2000,3,1,1,33,0.0,0.0
museum terror vol 3 the long hair attic,4.12,eng,392,628,26,2000,4,1,1,52,-0.05,0.4
tomie 富江,3.94,eng,248,900,38,2000,2,1,0,11,0.0,0.0
tomie 富江 part,3.86,eng,247,521,32,2000,2,1,0,18,0.0,0.0
hana yori dango le jeu da fin du monde,4.11,fre,212,26,3,2000,1,1,1,45,0.0,0.0
hana yori dango 3,4.12,fre,185,10,0,2000,2,1,1,18,0.0,0.0
hana yori dango,4.12,fre,171,12,0,2000,2,1,1,18,0.0,0.0
voices,3.88,eng,341,3493,306,2000,3,0,1,7,0.0,0.0
gifts,3.7,eng,286,6666,606,2000,2,0,1,6,0.0,0.0
lao tzu tao te ching a book way power way,4.3,eng,125,800,91,1990,4,1,0,68,0.0,0.0
the wave mind talks essays writer reader imagination,4.3,eng,314,1044,164,2000,1,0,0,84,0.0,0.0
the dispossessed,4.22,eng,387,64196,3525,1990,4,0,0,16,-0.1,0.1
five complete novels,4.13,eng,579,58,13,1980,3,0,0,20,0.1,0.4
tehanu,3.94,eng,281,1269,93,2000,3,0,1,7,0.0,0.0
changing planes,3.83,eng,239,3489,335,2000,3,0,0,15,0.0,0.0
the other wind,4.12,eng,211,14393,635,2000,3,1,1,15,-0.125,0.375
tales earthsea,4.04,eng,280,14549,468,2000,4,0,1,20,0.0,0.0
jane her own,4.17,eng,48,1322,87,2000,4,1,1,16,0.6,1.0
tehanu,3.94,eng,281,26096,1053,2000,4,0,1,7,0.0,0.0
the tombs atuan,4.09,eng,180,73161,1922,2000,3,1,1,19,0.0,0.0
catwings,4.09,eng,40,6598,600,2000,2,1,1,9,0.0,0.0
wonderful alexander catwings,4.13,eng,42,21,1,1990,3,1,0,36,1.0,1.0
the farthest shore,4.12,eng,259,79809,1224,2000,4,0,1,19,0.0,0.0
the life games mikhail tal,4.52,eng,496,442,24,1990,3,1,0,33,0.0,0.0
tal botvinnik 1960,4.55,eng,220,161,12,2000,3,1,0,18,0.0,0.0
don quixote,3.87,eng,1056,335,52,2000,1,1,0,11,0.0,0.0
cromartie high school vol 06,4.21,eng,176,61,4,2000,2,1,1,30,0.16,0.5399999999999999
cromartie high school vol 05,4.28,eng,168,63,2,2000,1,1,1,30,0.16,0.5399999999999999
cromartie high school vol 01,4.0,eng,158,393,41,2000,1,1,1,30,0.16,0.5399999999999999
cromartie high school vol 02,4.19,eng,161,134,9,2000,2,1,1,30,0.16,0.5399999999999999
bleach volume 16,4.34,eng,208,5763,75,2000,4,0,1,17,0.0,0.0
bleach volume 13,4.36,eng,208,6371,85,2000,2,0,1,17,0.0,0.0
bleach volume 10,4.28,eng,208,7037,81,2000,4,0,1,17,0.0,0.0
bleach volume 18,4.34,eng,208,7781,70,2000,2,0,1,17,0.0,0.0
bleach volume 17,4.35,eng,208,6250,60,2000,1,0,1,17,0.0,0.0
bleach volume 19,4.36,eng,216,5922,81,2000,2,0,1,17,0.0,0.0
bleach volume 20,4.36,eng,216,5648,76,2000,3,0,1,17,0.0,0.0
the twelve kingdoms sea shadow,4.2,en-US,464,2504,172,2000,1,1,1,35,0.0,0.0
twelve fair kingdoms,3.99,eng,195,141,10,1980,1,0,0,20,0.7,0.9
crest stars a modest war,4.11,eng,222,135,5,2000,1,0,1,36,0.1,0.9
crest stars 3 return strange world,4.25,eng,203,128,3,2000,2,0,1,49,-0.05,0.15
julie julia my year cooking dangerously,3.7,en-US,307,2261,537,2000,3,0,0,47,-0.6,0.9
julie julia 365 days 524 recipes tiny apartment kitchen,3.7,eng,310,136123,5852,2000,3,0,0,64,0.0,0.5
the master go,3.84,eng,189,2821,199,1990,2,1,0,16,0.0,0.0
conrad fate,4.05,eng,400,8080,336,2000,2,0,1,14,0.0,0.0
rocketman astronaut pete conrad incredible ride moon beyond,4.08,eng,301,26,4,2000,2,1,0,73,0.9,0.9
red river vol 14,4.44,eng,191,1030,13,2000,3,0,1,19,0.0,0.0
red river vol 15,4.45,eng,191,1007,13,2000,4,0,1,19,0.0,0.0
red river vol 16,4.45,eng,191,999,13,2000,1,0,1,19,0.0,0.0
red river vol 17,4.44,eng,189,984,10,2000,2,0,1,19,0.0,0.0
tramps like us volume 8,4.3,en-US,192,611,14,2000,1,0,1,24,0.0,0.0
tramps like us volume 9,4.32,en-GB,185,562,11,2000,2,0,1,24,0.0,0.0
tramps like us volume 11,4.28,eng,182,478,12,2000,1,0,1,25,0.0,0.0
tramps like us volume 12,4.37,en-US,179,497,9,2000,2,0,1,25,0.0,0.0
きみはペット 11 kimi wa petto 11,4.28,jpn,184,6,0,2000,4,1,0,28,0.0,0.0
suki kimono,4.19,eng,32,645,123,2000,3,1,0,13,0.0,0.0
the interpreter,3.56,eng,304,976,106,2000,1,0,0,15,0.0,0.0
the thousandfold thought,3.93,eng,560,8716,228,2000,1,0,1,25,0.0,0.0
flight nighthawks,3.96,en-US,368,9698,110,2000,2,0,1,25,0.0,0.0
magician apprentice,4.17,eng,485,73396,1367,1990,1,0,1,21,0.0,0.0
into dark realm,4.0,eng,319,9291,97,2000,1,0,1,18,-0.15,0.4
manna heaven,3.95,en-US,255,337,10,2000,2,1,0,17,0.0,0.0
lord light,4.1,eng,296,23392,1104,2010,1,0,0,13,0.4,0.7
roger zelazny to rule amber,3.77,eng,310,753,13,2000,4,1,1,33,0.0,0.0
terrier,4.15,eng,581,56973,1623,2000,4,0,1,8,0.0,0.0
alanna the first adventure,4.26,eng,274,101059,3815,2000,1,0,1,28,0.25,0.3333333333333333
young warriors stories strength,3.91,eng,312,3643,74,2000,4,1,0,35,0.1,0.4
emperor mage,4.29,eng,358,49912,615,2000,2,0,1,13,0.0,0.0
the realms gods,4.32,eng,347,46937,665,2000,1,0,1,23,0.0,0.0
in hand goddess,4.24,eng,264,77540,1396,2000,1,0,1,27,0.0,0.0
wild magic,4.32,eng,362,61677,1448,2000,2,0,1,11,0.3,0.7
lioness rampant,4.28,en-US,384,72386,1230,2000,1,0,1,16,0.0,0.0
the botany desire a plant eye view world,4.06,eng,297,39680,2780,2000,2,0,0,53,0.0,0.0
more milly molly mandy,4.12,eng,224,846,17,1990,3,0,0,22,0.5,0.5
essence alchemy a natural history perfume,4.09,eng,256,459,37,2000,1,0,0,49,0.1,0.4
the lion witch wardrobe,4.21,en-US,112,381,19,2000,4,1,0,36,0.0,0.0
promise witch king,4.17,eng,373,7847,104,2000,3,0,1,26,0.0,0.0
witches abroad,4.22,en-GB,368,346,31,2000,3,0,1,15,0.0,0.0
the wizard apprentice,3.8,eng,175,353,20,2000,4,1,1,24,0.0,0.0
magician apprentice,4.17,eng,336,614,19,1990,4,0,1,21,0.0,0.0
magician apprentice,4.45,eng,265,276,5,2000,2,1,1,21,0.0,0.0
geek love,3.97,eng,348,50103,5030,2000,2,0,0,9,0.5,0.6
dear god help love earl,3.97,eng,144,37,4,2000,3,1,0,28,0.5,0.6
prince blood,3.98,eng,429,19537,171,2000,4,0,1,20,0.0,0.0
shards broken crown,4.02,en-US,417,131,4,1990,2,0,1,25,-0.4,0.4
rage demon king,4.05,en-US,436,21965,92,1990,2,0,1,21,0.0,0.0
a crown swords,4.04,eng,880,106712,1604,1990,4,0,1,18,0.0,0.0
winter heart,3.94,eng,780,86944,1442,2000,1,0,1,15,0.0,0.0
the fires heaven,4.16,eng,912,113052,1673,1990,3,0,1,20,0.0,0.0
a beautiful mind,4.13,eng,461,115201,1008,2000,1,0,0,16,0.85,1.0
how to have a beautiful mind,3.62,en-US,232,1595,135,2000,2,0,0,28,0.85,1.0
the state mind called beautiful,4.22,eng,170,28,1,2000,2,1,0,34,0.85,1.0
il genio dei numeri,4.13,ita,442,45,5,2000,1,1,0,19,0.0,0.0
wolfskin,4.01,eng,544,5653,225,2000,3,0,1,9,0.0,0.0
blade fortriu,4.09,eng,496,5141,184,2000,4,0,1,17,0.0,0.0
the dark mirror,3.97,en-US,512,63,8,2000,2,0,1,16,-0.15,0.4
child prophecy,4.12,eng,596,17071,708,2000,2,0,1,22,0.0,0.0
son shadows,4.33,eng,608,24253,1070,2000,2,0,1,19,0.0,0.0
wildwood dancing,4.09,eng,407,24751,2219,2000,1,0,1,17,0.0,0.0
foxmask,4.1,eng,670,104,9,2000,1,0,1,8,0.0,0.0
foxmask,4.1,eng,560,4123,145,2000,4,0,1,8,0.0,0.0
the noonday demon an atlas depression,4.18,eng,576,9255,724,2000,2,0,0,41,0.0,0.0
the noonday demon an anatomy depression,4.18,en-GB,560,119,10,2000,2,0,0,43,0.0,0.0
my secret a postsecret book,4.34,en-GB,144,5874,281,2000,4,0,0,28,-0.4,0.7
the secret lives men women a postsecret book,4.37,en-GB,144,5406,237,2000,1,0,0,52,-0.4,0.7
the secret life houdini the making america first superhero,3.87,en-US,592,1738,235,2000,4,1,0,67,-0.07500000000000001,0.5166666666666666
the golden key,3.82,eng,1074,36,5,1990,3,1,0,14,0.15,0.75
the case of the golden key,3.88,eng,80,87,10,2000,3,1,1,27,0.15,0.75
mandie jumping juniper,3.89,eng,160,874,19,2000,1,0,1,31,0.0,0.0
wise child,4.14,eng,228,178,12,2000,1,0,0,10,0.7,0.9
the boys archangel raphael a youth confraternity florence 1411 1785,2.0,eng,498,1,0,1990,2,0,0,79,0.0,0.0
king solomon ring,4.23,eng,192,1509,80,2000,3,1,0,19,0.0,0.0
the konrad saga,3.57,eng,608,74,4,2000,2,1,1,16,0.0,0.0
aerie,3.95,en-US,291,4922,95,2000,4,0,1,6,0.0,0.0
sanctuary,4.01,eng,448,6437,81,2000,2,0,1,10,0.0,0.0
fortune fool,3.83,en-US,362,7756,283,2000,1,0,1,15,0.0,0.0
the fairy godmother,3.97,eng,479,15813,871,2000,4,0,1,20,0.0,0.0
the wizard london,3.79,en-US,384,6145,202,2000,4,0,1,21,0.0,0.0
by slanderous tongues,3.9,eng,544,698,19,2000,1,1,1,22,0.0,0.0
arrows queen,4.14,eng,320,31058,927,1980,1,0,1,20,0.0,0.0
phoenix ashes,4.01,eng,480,6980,229,2000,4,0,1,18,0.0,0.0
crossroads other tales valdemar,3.87,eng,338,3049,32,2000,4,1,1,39,-0.125,0.375
storm warning,4.03,eng,428,11193,123,1990,3,0,1,14,0.0,0.0
this rough magic,3.86,eng,893,1189,23,2000,2,1,1,17,0.2,0.7
joust,4.02,eng,448,10113,263,2000,1,0,1,6,0.0,0.0
winds fury,4.05,eng,423,12027,105,1990,3,0,1,14,0.0,0.0
winds fate,4.04,eng,458,14611,208,1990,3,0,1,14,0.0,0.0
alta,4.03,en-US,434,7060,113,2000,1,0,1,5,0.0,0.0
the serpent shadow,3.99,en-US,394,8768,306,2000,1,0,1,21,0.0,0.0
storm rising,4.02,en-US,412,10781,86,1990,4,0,1,13,0.0,0.0
exile valor,4.19,en-GB,438,10882,104,2000,4,0,1,14,0.0,0.0
sword ice other tales valdemar,3.85,eng,350,3869,50,1990,1,1,1,41,-0.125,0.375
the river gift,3.9,eng,128,1050,59,1990,4,0,0,16,0.0,0.0
jinx high,3.83,en-US,335,3507,66,2000,3,0,1,10,0.16,0.5399999999999999
owlknight,3.98,eng,450,8045,98,2000,4,1,1,10,0.0,0.0
bedlam edge,3.92,en-US,384,922,20,2000,1,1,1,14,0.0,0.0
owlflight,3.98,eng,342,9217,168,1990,4,1,1,10,0.0,0.0
children night,3.94,en-US,320,4349,103,2000,3,0,1,22,0.0,0.0
winter moon,3.78,eng,393,2668,148,2000,4,1,1,12,0.0,0.0
arrow fall,4.19,eng,319,19520,330,1980,1,0,1,13,0.0,0.0
difficult conversations how discuss what matters most,4.09,en-US,250,61,9,2000,2,1,0,57,0.0,0.75
the scarlet gang asakusa,3.36,eng,181,360,34,2000,2,1,0,27,0.0,0.0
beauty sadness,3.85,eng,206,4933,313,1990,1,1,0,18,0.0,0.0
the dancing girl izu other stories,3.78,eng,176,1385,75,1990,3,1,0,41,-0.125,0.375
palm hand stories,3.99,eng,288,1777,129,2000,4,1,0,24,0.0,0.0
house sleeping beauties other stories,3.67,eng,148,3581,224,2000,1,1,0,48,-0.125,0.375
first snow fuji,3.85,eng,227,601,42,1990,4,1,0,18,0.25,0.3333333333333333
romanee conti the world most fabled wine,3.75,eng,208,20,1,1990,3,0,0,43,0.6,0.7
as i crossed bridge dreams recollections woman eleventh century japan,3.82,eng,148,527,54,1970,1,1,0,83,0.0,0.0
the time traveler wife,3.97,eng,518,1005,253,2000,4,0,0,24,0.0,0.0
the part time wife,3.6,eng,179,120,12,2000,4,0,1,19,0.0,0.0
part time wife,3.97,eng,256,574,22,1990,1,0,1,15,0.0,0.0
the little friend,3.46,eng,555,808,112,2000,2,0,0,17,-0.1875,0.5
the little friend,3.46,eng,559,220,25,2000,4,0,0,17,-0.1875,0.5
the littles their amazing new friend,3.87,eng,112,190,16,1990,1,0,0,40,0.3681818181818182,0.6772727272727272
little house friends,4.04,eng,80,73,2,1990,3,1,1,21,-0.1875,0.5
the legend poinsettia,4.19,eng,32,2401,115,1990,4,0,0,28,0.0,0.0
i am legend,4.07,eng,160,55751,3104,1990,1,0,0,11,0.0,0.0
throne jade,3.89,eng,398,30029,1818,2000,2,0,1,15,0.0,0.0
thrones dominations,3.89,en-US,322,165,24,1990,1,1,0,20,0.0,0.0
a throne brussels britain saxe coburgs belgianisation europe,4.14,eng,384,14,3,2000,1,0,0,80,0.0,0.0
utena revolutionary girl 01,3.83,ger,192,14,0,2000,1,0,1,28,0.0,0.0
malgudi days,4.21,eng,264,13518,473,2000,4,1,0,12,0.0,0.0
the magic barrel,3.99,en-US,240,1958,95,2000,3,1,0,16,0.5,1.0
o xará,3.99,por,336,152,9,2000,3,0,0,6,0.0,0.0
prétear vol 4,3.96,eng,180,294,14,2000,1,1,1,16,0.0,0.0
prétear vol 3,3.95,eng,172,326,10,2000,4,1,1,16,0.0,0.0
prétear vol,4.0,eng,182,347,17,2000,3,1,1,16,0.0,0.0
zinn art road bike maintenance,4.29,eng,356,282,24,2000,4,1,0,39,0.0,0.0
a power governments cannot suppress,4.27,eng,293,873,78,2000,4,0,0,35,0.0,0.0
wherever you go there you are mindfulness meditation everyday life,4.12,eng,304,30333,1293,2000,1,0,0,71,-0.2,0.6
grammar snobs are great big meanies a guide language fun spite,3.78,eng,199,774,157,2000,1,0,0,74,0.3666666666666667,0.35000000000000003
death snob,3.78,eng,192,17,1,2000,2,0,1,16,0.0,0.0
beauty beast vol 4,3.79,eng,208,335,11,2000,3,1,1,27,0.0,0.0
beauty beast,4.37,eng,64,3682,133,2000,4,1,0,20,0.0,0.0
disney beauty beast,4.41,eng,24,28824,132,2000,2,1,0,30,0.0,0.0
mao ii,3.68,fre,278,10,1,2000,4,1,0,6,0.0,0.0
white noise text criticism,3.87,eng,538,747,75,1990,4,1,0,31,0.0,0.0
the art loving,4.04,eng,192,38148,1310,2010,3,1,0,17,0.6,0.95
the art loving,3.51,en-US,184,172,13,2000,2,1,0,17,0.6,0.95
inattentional blindness,4.2,en-US,287,10,3,2000,3,1,0,23,0.0,0.0
touching rock an experience blindness,3.98,eng,248,141,24,1990,2,1,0,45,0.5,0.5
blindness insight essays rhetoric contemporary criticism,4.12,eng,342,180,9,1980,4,1,0,71,0.16666666666666666,0.16666666666666666
yiddish dick jane,3.92,en-US,112,373,67,2000,3,1,0,26,0.0,0.0
a treasury dick jane friends,4.13,en-US,200,371,43,2000,3,1,0,40,0.0,0.0
the complete dick tracy volume 1931 1933,4.02,eng,352,168,17,2010,1,1,1,43,0.1,0.4
do androids dream of electric sheep,4.08,en-US,224,267,28,2000,1,0,0,36,0.0,0.0
four novels 1960s the man high castle the three stigmata palmer eldritch do androids dream electric sheep ubik,4.38,eng,830,1970,206,2000,2,1,0,138,0.16,0.5399999999999999
the philip k dick reader,4.28,eng,422,2760,158,2000,2,0,0,25,0.0,0.0
the shifting realities philip k dick,4.09,en-US,384,903,40,1990,1,1,0,40,0.0,0.0
the collected stories philip k dick 3 second variety,4.26,eng,414,3135,75,2000,2,1,0,57,0.0,0.0
the minority report,4.19,eng,396,20,0,2000,1,0,0,20,0.0,0.0
a man protection,3.88,eng,186,275,6,1980,4,1,0,18,0.0,0.0
jonathan strange el señor norrell,3.82,spa,795,200,38,2000,3,1,0,35,-0.05,0.15
hunger,3.92,eng,192,797,72,2000,1,0,0,6,0.0,0.0
the diezmo,3.46,eng,224,11,1,2000,2,0,0,10,0.0,0.0
colter the true story best dog i ever had,3.88,eng,208,463,65,2000,2,0,0,49,0.675,0.475
the hermit story,4.12,eng,192,437,45,2000,3,0,0,18,0.0,0.0
the great gatsby,3.91,eng,182,149,7,1940,3,0,0,16,0.8,0.75
gould book fish a novel twelve fish,3.69,eng,449,3261,384,2000,1,0,0,44,0.0,0.0
one hundred years solitude,4.07,eng,560,130,5,2000,1,1,0,29,0.0,0.0
the liars club,3.93,eng,320,52578,2464,2000,2,0,0,15,0.0,0.0
the pretender,3.98,en-GB,358,2241,106,2000,2,0,1,14,0.0,0.0
the impostor,3.91,eng,369,1356,69,2000,4,0,1,13,0.0,0.0
small wonder,4.01,eng,264,8965,623,2000,2,0,0,12,-0.25,0.4
prodigal summer,4.0,eng,444,88241,5652,2000,4,0,0,15,0.0,0.0
english passengers,4.06,eng,446,4863,409,2000,1,0,0,18,0.0,0.0
english passengers,4.06,en-GB,462,537,65,2000,2,0,0,18,0.0,0.0
independent people,4.17,en-GB,544,80,11,2000,3,1,0,18,0.0,0.125
world light,4.14,eng,624,551,52,2000,4,1,0,11,0.4,0.7
under glacier,3.59,eng,240,1577,181,2000,1,1,0,17,0.0,0.0
paradise reclaimed,3.77,eng,304,447,33,2000,2,1,0,18,0.0,0.0
iceland bell,3.89,eng,425,1262,90,2000,4,1,0,14,0.0,0.0
the atom station,3.55,en-GB,192,592,52,2000,1,1,0,16,0.0,0.0
island collected stories,4.19,eng,448,837,102,2000,3,0,0,25,0.0,0.0
carried away a personal selection stories,4.15,eng,608,620,83,2000,3,1,0,45,0.0,0.3
selected stories,4.28,eng,688,5749,285,1990,4,0,0,16,0.0,0.0
runaway,3.98,eng,335,633,115,2000,4,0,0,7,0.0,0.0
something i been meaning tell you 13 stories,4.1,eng,246,2386,178,2000,4,0,0,51,0.0,0.0
the beggar maid stories flo rose,3.93,eng,210,2814,258,1990,2,1,0,40,0.6,0.95
lives girls women,3.99,eng,277,8461,553,2000,1,0,0,24,0.0,0.0
open secrets,4.07,eng,304,4038,297,1990,4,0,0,12,0.0,0.5
coin locker babies,3.68,eng,393,6440,298,2000,3,1,0,18,0.0,0.0
pastoralia,4.11,eng,188,13431,931,2000,3,0,0,10,0.0,0.0
good faith,3.26,eng,432,1837,245,2000,2,0,0,10,0.7,0.6000000000000001
the greenlanders,3.9,eng,608,2013,311,2000,3,0,0,16,0.0,0.0
the autograph man,3.16,eng,420,535,66,2000,2,0,0,17,0.0,0.0
el cazador autógrafos,3.16,spa,379,11,1,2000,4,0,0,24,0.0,0.0
anna karenina,4.05,eng,740,28,7,2000,1,1,0,13,0.0,0.0
chronicles volume one,3.98,eng,320,42014,1304,2000,3,0,1,22,0.0,0.0
the essential interviews,4.11,eng,447,1097,47,2000,2,1,0,24,0.0,0.3
